Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/05/29 20:42:30,231.7,229.6,49.9,17,82.5,39.7,---,---
2024/05/29 20:47:30,230.3,229.9,49.9,16,82.5,40.0,---,---
2024/05/29 20:52:30,230.7,229.6,49.9,16,82.5,40.4,---,---
2024/05/29 20:57:31,230.6,229.7,49.9,17,82.5,40.5,---,---
2024/05/29 21:02:31,231.2,229.7,50.0,17,82.5,40.5,---,---
2024/05/29 21:07:31,233.7,229.7,49.8,17,82.5,40.5,---,---
2024/05/29 21:12:33,233.2,230.0,49.9,17,82.5,40.4,---,---
2024/05/29 21:17:34,233.6,230.0,49.9,17,82.5,40.1,---,---
2024/05/29 21:22:34,232.6,229.7,49.8,17,82.5,40.1,---,---
2024/05/29 21:27:34,233.0,229.7,49.9,17,82.5,40.0,---,---
2024/05/29 21:32:36,233.4,229.7,49.9,16,82.5,40.0,---,---
2024/05/29 21:37:37,233.6,230.0,49.9,16,82.5,40.0,---,---
2024/05/29 21:42:37,232.7,229.6,50.0,17,82.5,39.7,---,---
2024/05/29 21:47:36,234.0,229.9,50.1,16,82.5,39.7,---,---
2024/05/29 21:52:38,233.6,229.9,50.0,17,82.5,39.7,---,---
2024/05/29 21:57:38,233.5,229.5,50.0,18,82.5,39.6,---,---
2024/05/29 22:02:38,233.2,230.2,50.1,16,82.5,39.6,---,---
2024/05/29 22:07:37,232.6,230.0,50.0,17,82.5,39.5,---,---
2024/05/29 22:12:39,233.2,230.0,50.0,17,82.5,39.5,---,---
2024/05/29 22:17:39,233.3,230.2,50.0,16,82.5,39.5,---,---
2024/05/29 22:22:40,232.7,229.7,50.0,18,82.5,39.5,---,---
2024/05/29 22:27:42,232.4,229.7,50.0,17,82.5,39.5,---,---
2024/05/29 22:32:42,232.6,229.8,50.0,17,82.5,39.5,---,---
2024/05/29 22:37:42,232.7,229.8,50.1,17,82.5,39.5,---,---
2024/05/29 22:42:42,232.9,229.6,50.0,16,82.5,39.5,---,---
2024/05/29 22:47:43,234.0,229.8,50.0,17,82.5,39.5,---,---
2024/05/29 22:52:43,233.8,229.3,50.0,17,82.5,39.3,---,---
2024/05/29 22:57:43,233.9,229.8,50.0,16,82.5,39.3,---,---
2024/05/29 23:02:43,233.5,229.7,50.0,17,82.5,39.3,---,---
2024/05/29 23:07:44,233.2,229.3,50.1,16,82.5,39.3,---,---
2024/05/29 23:12:44,233.0,229.7,50.0,17,82.5,39.2,---,---
2024/05/29 23:17:44,232.7,229.6,50.0,17,82.5,39.2,---,---
2024/05/29 23:22:45,232.6,230.1,50.0,16,82.5,38.9,---,---
2024/05/29 23:27:45,232.5,229.4,50.0,17,82.5,38.9,---,---
2024/05/29 23:32:44,232.6,229.9,50.0,17,82.5,38.9,---,---
2024/05/29 23:37:45,231.8,229.9,50.0,17,82.5,38.8,---,---
2024/05/29 23:42:46,232.6,230.2,50.0,16,82.5,38.5,---,---
2024/05/29 23:47:46,232.4,229.7,50.0,17,82.4,38.5,---,---
2024/05/29 23:52:46,233.3,230.0,50.0,16,82.4,38.2,---,---
2024/05/29 23:57:47,233.5,229.7,50.0,17,82.4,38.2,---,---
